"month" "year" "day" "wy" "tavg" "precip" "trans" "psn"
"1979" 12 1995 31 1996 1.878716 0 0.20382 0.000364
"1980" 1 1996 1 1996 1.458582 0 0.196322 0.000405
"1981" 1 1996 2 1996 4.700694 0 0.411209 0.000827
"1982" 1 1996 3 1996 1.458582 0 0.196321 0.000388
"1983" 1 1996 4 1996 1.458582 0 0.196321 0.000392
"1984" 1 1996 5 1996 1.458582 0 0.19632 0.000396
"1985" 1 1996 6 1996 6.645138 0 0.546309 0.001123
"1986" 1 1996 7 1996 8.034027 0 0.425969 0.000401
"1987" 1 1996 8 1996 9.422916 0 0.569956 0.000799
"1988" 1 1996 9 1996 8.311805 0 0.536745 0.00079
"1989" 1 1996 10 1996 0.811805 0 0.644884 0.001002
"1990" 1 1996 11 1996 6.922916 0 0.66494 0.001356
"1991" 1 1996 12 1996 6.645138 0 1.357508 0.00218
"1992" 1 1996 13 1996 8.311805 0 0.415698 0.000165
"1993" 1 1996 14 1996 7.756249 0 0.518283 0.000706
"1994" 1 1996 15 1996 8.311805 0 0.415692 0.000107
"1995" 1 1996 16 1996 6.838954 0.254 0 5.4e-05
"1996" 1 1996 17 1996 -0.105491 56.642 0 -0.002273
"1997" 1 1996 18 1996 -0.577084 0 0.054183 -0.000416
"1998" 1 1996 19 1996 -3.161046 28.448 0 -0.001977
"1999" 1 1996 20 1996 -3.910418 0 0 -0.001876
"2000" 1 1996 21 1996 -5.105491 13.208 0 -0.001756
"2001" 1 1996 22 1996 -5.383268 8.636 0 -0.001688
"2002" 1 1996 23 1996 -7.049935 1.27 0 -0.001558
"2003" 1 1996 24 1996 -5.105491 1.778 0 -0.001607
"2004" 1 1996 25 1996 -2.883268 15.24 0 -0.001702
"2005" 1 1996 26 1996 -3.716602 6.604 0 -0.001636
"2006" 1 1996 27 1996 -2.799306 0 1.9e-05 -0.001552
"2007" 1 1996 28 1996 -3.161046 46.482 0 -0.001639
"2008" 1 1996 29 1996 -2.243751 0 1.3e-05 -0.00156
"2009" 1 1996 30 1996 -1.965973 0 1e-05 -0.001574
"2010" 1 1996 31 1996 -2.049935 15.24 0.025034 -0.000513
"2011" 2 1996 1 1996 -3.438824 15.748 3.2e-05 -0.001473
"2012" 2 1996 2 1996 -1.494379 2.794 0 -0.001284
"2013" 2 1996 3 1996 0.534027 0 0.10748 0.000448
"2014" 2 1996 4 1996 3.227843 2.794 0 0.000673
"2015" 2 1996 5 1996 3.505621 84.328 0 -0.000763
"2016" 2 1996 6 1996 3.227843 6.096 0 0.00063
"2017" 2 1996 7 1996 4.978471 0 0.68585 0.001787
"2018" 2 1996 8 1996 5.811805 0 1.685838 0.002716
"2019" 2 1996 9 1996 10.534027 0 1.515466 -0.00967
"2020" 2 1996 10 1996 7.756249 0 0.863583 -0.010594
"2021" 2 1996 11 1996 7.756249 0 0.876715 -0.010123
"2022" 2 1996 12 1996 8.311805 0 1.094615 -0.009165
"2023" 2 1996 13 1996 6.922916 0 0.607028 -0.010072
"2024" 2 1996 14 1996 7.756249 0 0.909398 -0.008727
"2025" 2 1996 15 1996 8.311805 0 0.947818 -0.008217
"2026" 2 1996 16 1996 7.116732 4.064 0 -0.007471
"2027" 2 1996 17 1996 5.811805 0 0.699937 -0.007883
"2028" 2 1996 18 1996 5.811805 0 0.882116 -0.006917
"2029" 2 1996 19 1996 5.450065 36.068 0 -0.007863
"2030" 2 1996 20 1996 0.727843 118.872 0 -0.00941
"2031" 2 1996 21 1996 -0.105491 21.336 0 -0.010324
"2032" 2 1996 22 1996 -5.938824 50.038 0 -0.009398
"2033" 2 1996 23 1996 -6.494379 1.524 0 -0.00884
"2034" 2 1996 24 1996 0.534027 0 0.510938 -0.004408
"2035" 2 1996 25 1996 -4.549935 40.64 0 -0.008001
"2036" 2 1996 26 1996 -9.827713 8.636 0 -0.00719
"2037" 2 1996 27 1996 -10.383268 6.604 0 -0.00664
"2038" 2 1996 28 1996 -9.272157 5.588 0 -0.00618
"2039" 2 1996 29 1996 -5.577084 0 2.6e-05 -0.005701
"2040" 3 1996 1 1996 -1.494379 0.762 9e-06 -0.005481
"2041" 3 1996 2 1996 1.645138 0 0.640829 -8e-06
"2042" 3 1996 3 1996 3.86736 0 1.048145 0.001288
"2043" 3 1996 4 1996 3.783398 8.382 0 0.001714
"2044" 3 1996 5 1996 -0.938824 64.008 0 -0.004063
"2045" 3 1996 6 1996 -4.549935 30.734 0 -0.003319
"2046" 3 1996 7 1996 -1.688195 0 0.181305 -8.4e-05
"2047" 3 1996 8 1996 -0.021529 0 1.333898 0.002935
"2048" 3 1996 9 1996 4.978471 0 2.69957 0.005067
"2049" 3 1996 10 1996 7.756249 0 2.374312 0.006228
"2050" 3 1996 11 1996 4.700694 0 1.119616 0.004029
"2051" 3 1996 12 1996 1.838954 22.606 0 0.00121
"2052" 3 1996 13 1996 -1.216602 23.876 0 -0.002324
"2053" 3 1996 14 1996 -1.216602 2.032 0 -0.002309
"2054" 3 1996 15 1996 -2.243751 0 1.1e-05 -0.001969
"2055" 3 1996 16 1996 3.034027 0 1.058107 0.003772
"2056" 3 1996 17 1996 6.922916 0 1.753964 0.005563
"2057" 3 1996 18 1996 9.700694 0 2.291217 0.00669
"2058" 3 1996 19 1996 9.978471 0 2.706473 0.007082
"2059" 3 1996 20 1996 9.422916 0 2.642527 0.007136
"2060" 3 1996 21 1996 9.978471 0 2.970709 0.007442
"2061" 3 1996 22 1996 8.311805 0 2.78018 0.006823
"2062" 3 1996 23 1996 -0.577084 0 0.507208 0.002173
"2063" 3 1996 24 1996 -2.521529 0 2e-05 -0.002219
"2064" 3 1996 25 1996 1.922916 0 1.091719 0.003489
"2065" 3 1996 26 1996 0.534027 0 0.59616 0.002626
"2066" 3 1996 27 1996 3.311805 0 1.545309 0.004353
"2067" 3 1996 28 1996 3.505621 10.414 0 0.003854
"2068" 3 1996 29 1996 -2.605491 5.08 1.5e-05 -0.002125
"2069" 3 1996 30 1996 -1.13264 0 0.581012 0.002331
"2070" 3 1996 31 1996 4.978471 0 1.987652 0.005487
"2071" 4 1996 1 1996 6.922916 0 2.107786 0.006141
"2072" 4 1996 2 1996 2.116732 37.592 0.402438 0.00317
"2073" 4 1996 3 1996 1.005621 5.334 0.131771 0.002082
"2074" 4 1996 4 1996 2.478471 0 0.705421 0.002968
"2075" 4 1996 5 1996 4.700694 0 1.143075 0.004073
"2076" 4 1996 6 1996 8.86736 0 2.703523 0.007441
"2077" 4 1996 7 1996 9.978471 0 2.825268 0.007795
"2078" 4 1996 8 1996 11.645138 0 3.613862 0.008715
"2079" 4 1996 9 1996 9.978471 0 3.725729 0.008122
"2080" 4 1996 10 1996 5.811805 0 2.672443 0.00611
"2081" 4 1996 11 1996 2.478471 0 1.245755 0.003611
"2082" 4 1996 12 1996 3.86736 0 1.4282 0.004202
"2083" 4 1996 13 1996 1.089582 0 0.766318 0.003582
"2084" 4 1996 14 1996 2.756249 0 1.295969 0.004644
"2085" 4 1996 15 1996 8.311805 0 2.843446 0.00836
"2086" 4 1996 16 1996 4.894509 19.812 0 0.006519
"2087" 4 1996 17 1996 2.116732 39.624 0.062328 0.00182
"2088" 4 1996 18 1996 -1.216602 41.402 0.035758 -0.00018
"2089" 4 1996 19 1996 -3.354862 0 6.4e-05 -0.002109
"2090" 4 1996 20 1996 0.256249 0 0.310429 0.002515
"2091" 4 1996 21 1996 -0.299306 0 0.129934 0.00066
"2092" 4 1996 22 1996 2.756249 0 1.402295 0.004985
"2093" 4 1996 23 1996 8.311805 0 3.393169 0.009154
"2094" 4 1996 24 1996 12.478471 0 4.39042 0.011064
"2095" 4 1996 25 1996 10.534027 0 3.697569 0.010086
"2096" 4 1996 26 1996 12.756249 0 3.899897 0.010766
"2097" 4 1996 27 1996 13.311805 0 4.596869 0.010923
"2098" 4 1996 28 1996 11.089582 0 3.389546 0.009766
"2099" 4 1996 29 1996 11.922916 0 3.796666 0.010475
"2100" 4 1996 30 1996 12.200694 0 4.367337 0.010836
"2101" 5 1996 1 1996 13.589582 0 4.219802 0.010773
"2102" 5 1996 2 1996 13.589582 0 4.219801 0.010701
"2103" 5 1996 3 1996 11.089582 0 4.514516 0.010116
"2104" 5 1996 4 1996 9.700694 0 3.499715 0.009166
"2105" 5 1996 5 1996 10.256249 0 3.568679 0.009411
"2106" 5 1996 6 1996 10.811805 0 3.631545 0.009633
"2107" 5 1996 7 1996 9.978471 0 3.938099 0.009755
"2108" 5 1996 8 1996 9.145138 0 3.632682 0.009209
"2109" 5 1996 9 1996 8.86736 0 3.402307 0.008925
"2110" 5 1996 10 1996 9.422916 0 3.0855 0.008804
"2111" 5 1996 11 1996 13.86736 0 4.295946 0.010969
"2112" 5 1996 12 1996 18.589582 0 4.559831 0.008169
"2113" 5 1996 13 1996 16.922916 0 5.058901 0.009231
"2114" 5 1996 14 1996 15.256249 0 4.140261 0.010516
"2115" 5 1996 15 1996 11.922916 0 3.249323 0.009378
"2116" 5 1996 16 1996 9.616732 45.212 0 0.003238
"2117" 5 1996 17 1996 9.338954 5.842 0 0.009348
"2118" 5 1996 18 1996 10.727843 0.254 0 0.00905
"2119" 5 1996 19 1996 8.034027 0 2.804793 0.00781
"2120" 5 1996 20 1996 5.256249 0 2.674264 0.006539
"2121" 5 1996 21 1996 7.478471 0 3.106302 0.008047
"2122" 5 1996 22 1996 7.478471 0 2.720444 0.007668
"2123" 5 1996 23 1996 4.978471 0 1.83607 0.005589
"2124" 5 1996 24 1996 2.756249 0 1.662265 0.004635
"2125" 5 1996 25 1996 5.534027 0 2.290727 0.006582
"2126" 5 1996 26 1996 9.145138 0 3.892241 0.009769
"2127" 5 1996 27 1996 9.978471 0 3.811899 0.010078
"2128" 5 1996 28 1996 6.645138 0 2.093006 0.006685
"2129" 5 1996 29 1996 10.256249 0 3.636948 0.010034
"2130" 5 1996 30 1996 7.478471 0 3.214716 0.008449
"2131" 5 1996 31 1996 12.200694 0 5.631089 0.011465
"2132" 6 1996 1 1996 11.922916 0 4.275277 0.011134
"2133" 6 1996 2 1996 16.36736 0 4.845297 0.010986
"2134" 6 1996 3 1996 19.422916 0 4.313406 0.008169
"2135" 6 1996 4 1996 20.256249 0 4.434244 0.005944
"2136" 6 1996 5 1996 19.145138 0 4.782965 0.007603
"2137" 6 1996 6 1996 19.700694 0 4.62523 0.006633
"2138" 6 1996 7 1996 21.089582 0 3.828904 0.004764
"2139" 6 1996 8 1996 18.311805 0 5.384897 0.007565
"2140" 6 1996 9 1996 18.589582 0 4.691074 0.008385
"2141" 6 1996 10 1996 17.478471 0 5.161693 0.009043
"2142" 6 1996 11 1996 15.256249 0 5.29673 0.010343
"2143" 6 1996 12 1996 14.700694 0 4.925014 0.010757
"2144" 6 1996 13 1996 15.256249 0 4.529316 0.010675
"2145" 6 1996 14 1996 15.256249 0 4.529314 0.010672
"2146" 6 1996 15 1996 15.534027 0 5.117962 0.010377
"2147" 6 1996 16 1996 15.534027 0 4.768811 0.010616
"2148" 6 1996 17 1996 14.422916 0 5.141749 0.010756
"2149" 6 1996 18 1996 14.422916 0 4.321401 0.010566
"2150" 6 1996 19 1996 15.811805 0 4.962171 0.010438
"2151" 6 1996 20 1996 15.534027 0 5.151998 0.010421
"2152" 6 1996 21 1996 13.034027 0 4.875518 0.010804
"2153" 6 1996 22 1996 11.089582 0 4.060555 0.009813
"2154" 6 1996 23 1996 13.034027 0 4.018358 0.010354
"2155" 6 1996 24 1996 14.700694 0 4.957962 0.010939
"2156" 6 1996 25 1996 11.089582 0 3.153503 0.008777
"2157" 6 1996 26 1996 7.672287 0.508 0 0.005682
"2158" 6 1996 27 1996 2.950065 8.382 0.648903 0.003143
"2159" 6 1996 28 1996 2.478471 0 0.612076 0.002427
"2160" 6 1996 29 1996 10.534027 0 4.41006 0.010386
"2161" 6 1996 30 1996 16.645138 0 4.744048 0.010762
"2162" 7 1996 1 1996 20.534027 0 4.10833 0.006193
"2163" 7 1996 2 1996 21.36736 0 3.863757 0.004071
"2164" 7 1996 3 1996 21.922916 0 3.594943 0.002651
"2165" 7 1996 4 1996 18.86736 0 4.786016 0.007844
"2166" 7 1996 5 1996 17.756249 0 4.972505 0.00899
"2167" 7 1996 6 1996 18.589582 0 4.353007 0.008548
"2168" 7 1996 7 1996 21.089582 0 4.06776 0.00384
"2169" 7 1996 8 1996 20.534027 0 4.298912 0.004844
"2170" 7 1996 9 1996 19.145138 0 4.8498 0.006795
"2171" 7 1996 10 1996 19.978471 0 4.141125 0.006023
"2172" 7 1996 11 1996 20.256249 0 3.92896 0.005681
"2173" 7 1996 12 1996 16.561176 3.302 0 0.007971
"2174" 7 1996 13 1996 19.422916 0 3.947446 0.007014
"2175" 7 1996 14 1996 19.978471 0 3.841504 0.006172
"2176" 7 1996 15 1996 19.978471 0 4.388037 0.005327
"2177" 7 1996 16 1996 18.311805 0 5.046179 0.007141
"2178" 7 1996 17 1996 16.089582 0 3.776763 0.008907
"2179" 7 1996 18 1996 16.36736 0 3.896287 0.008989
"2180" 7 1996 19 1996 14.700694 0 4.304065 0.00972
"2181" 7 1996 20 1996 16.645138 0 4.489607 0.009226
"2182" 7 1996 21 1996 19.422916 0 4.16517 0.006577
"2183" 7 1996 22 1996 21.645138 0 3.474876 0.002515
"2184" 7 1996 23 1996 20.534027 0 3.881357 0.00465
"2185" 7 1996 24 1996 19.978471 0 4.037143 0.005535
"2186" 7 1996 25 1996 20.811805 0 3.673954 0.004238
"2187" 7 1996 26 1996 21.922916 0 3.384178 0.000571
"2188" 7 1996 27 1996 21.36736 0 3.364823 0.002807
"2189" 7 1996 28 1996 18.034027 0 3.284251 0.00684
"2190" 7 1996 29 1996 19.978471 0 3.897472 0.005101
"2191" 7 1996 30 1996 21.089582 0 3.565276 0.003092
"2192" 7 1996 31 1996 21.36736 0 3.364802 0.002702
"2193" 8 1996 1 1996 21.089582 0 3.623724 0.003087
"2194" 8 1996 2 1996 19.978471 0 4.20024 0.004602
"2195" 8 1996 3 1996 18.311805 0 4.871862 0.005732
"2196" 8 1996 4 1996 14.700694 0 4.447488 0.00904
"2197" 8 1996 5 1996 14.978471 0 4.62652 0.009001
"2198" 8 1996 6 1996 14.700694 0 4.447487 0.009265
"2199" 8 1996 7 1996 18.589582 0 1.877087 0.001869
"2200" 8 1996 8 1996 21.089582 0 3.487765 0.003202
"2201" 8 1996 9 1996 22.756249 0 2.817368 -0.001174
"2202" 8 1996 10 1996 23.034027 0 2.458159 -0.000646
"2203" 8 1996 11 1996 23.034027 0 2.530967 -0.001902
"2204" 8 1996 12 1996 23.86736 0 2.045067 -0.003798
"2205" 8 1996 13 1996 23.589582 0 2.209157 -0.003497
"2206" 8 1996 14 1996 23.86736 0 2.027292 -0.004568
"2207" 8 1996 15 1996 21.922916 0 2.957657 0.00081
"2208" 8 1996 16 1996 21.645138 0 3.146481 0.00115
"2209" 8 1996 17 1996 20.534027 0 3.717312 0.002835
"2210" 8 1996 18 1996 16.922916 0 4.540891 0.007128
"2211" 8 1996 19 1996 16.36736 0 4.104589 0.007578
"2212" 8 1996 20 1996 14.978471 0 4.287492 0.008201
"2213" 8 1996 21 1996 15.256249 0 3.772958 0.008034
"2214" 8 1996 22 1996 17.200694 0 4.208369 0.007293
"2215" 8 1996 23 1996 20.811805 0 3.195059 0.003304
"2216" 8 1996 24 1996 21.089582 0 3.215944 0.002563
"2217" 8 1996 25 1996 20.534027 0 3.38157 0.003521
"2218" 8 1996 26 1996 18.589582 0 3.908702 0.006073
"2219" 8 1996 27 1996 16.36736 0 4.3737 0.006908
"2220" 8 1996 28 1996 15.534027 0 4.006424 0.007813
"2221" 8 1996 29 1996 20.256249 0 3.492702 0.003123
"2222" 8 1996 30 1996 22.200694 0 2.685672 -0.000471
"2223" 8 1996 31 1996 22.200694 0 2.685674 -0.000557
"2224" 9 1996 1 1996 21.089582 0 3.213811 0.001782
"2225" 9 1996 2 1996 19.422916 0 3.695357 0.004521
"2226" 9 1996 3 1996 18.589582 0 4.166672 0.004961
"2227" 9 1996 4 1996 18.311805 0 3.842512 0.003994
"2228" 9 1996 5 1996 14.145138 0 3.935503 0.006476
"2229" 9 1996 6 1996 13.034027 0 3.591336 0.006625
"2230" 9 1996 7 1996 13.311805 0 4.044211 0.006819
"2231" 9 1996 8 1996 16.922916 0 3.309614 0.005972
"2232" 9 1996 9 1996 17.478471 0 3.578906 0.00556
"2233" 9 1996 10 1996 17.756249 0 3.687529 0.005255
"2234" 9 1996 11 1996 17.756249 0 3.68753 0.005254
"2235" 9 1996 12 1996 15.256249 0 3.65506 0.006117
"2236" 9 1996 13 1996 11.645138 0 3.082042 0.00614
"2237" 9 1996 14 1996 6.645138 0 2.761891 0.004682
"2238" 9 1996 15 1996 6.36736 0 1.771408 0.00381
"2239" 9 1996 16 1996 9.978471 0 2.627105 0.005893
"2240" 9 1996 17 1996 8.311805 0 2.143367 0.005019
"2241" 9 1996 18 1996 8.311805 0 2.723299 0.00572
"2242" 9 1996 19 1996 9.422916 0 3.120926 0.006307
"2243" 9 1996 20 1996 13.311805 0 2.852982 0.006404
"2244" 9 1996 21 1996 14.978471 0 2.874086 0.006221
"2245" 9 1996 22 1996 15.534027 0 2.855529 0.006047
"2246" 9 1996 23 1996 14.978471 0 2.836247 0.006035
"2247" 9 1996 24 1996 14.145138 0 2.66049 0.005832
"2248" 9 1996 25 1996 14.145138 0 2.642439 0.005762
"2249" 9 1996 26 1996 13.86736 0 3.030369 0.006138
"2250" 9 1996 27 1996 12.756249 0 2.107473 0.004846
"2251" 9 1996 28 1996 14.145138 0 2.846441 0.005574
"2252" 9 1996 29 1996 16.089582 0 2.461953 0.004861
"2253" 9 1996 30 1996 17.200694 0 2.405528 0.004374
"2254" 10 1996 1 1997 14.145138 0 2.83468 0.005394
"2255" 10 1996 2 1997 11.645138 0 1.528288 0.003191
"2256" 10 1996 3 1997 12.756249 0 2.643712 0.005248
"2257" 10 1996 4 1997 14.978471 0 2.674629 0.005121
"2258" 10 1996 5 1997 17.478471 0 2.231349 0.004009
"2259" 10 1996 6 1997 17.756249 0 2.076208 0.003289
"2260" 10 1996 7 1997 18.589582 0 1.900206 0.002606
"2261" 10 1996 8 1997 19.422916 0 1.896732 0.00179
"2262" 10 1996 9 1997 21.089582 0 1.614491 -0.000218
"2263" 10 1996 10 1997 17.200694 0 2.594876 0.002893
"2264" 10 1996 11 1997 13.589582 0 2.21128 0.003936
"2265" 10 1996 12 1997 11.645138 0 1.531846 0.002763
"2266" 10 1996 13 1997 10.534027 0 2.161187 0.003781
"2267" 10 1996 14 1997 9.700694 0 1.347273 0.002405
"2268" 10 1996 15 1997 11.36736 0 1.654019 0.003166
"2269" 10 1996 16 1997 9.700694 0 1.555181 0.002946
"2270" 10 1996 17 1997 8.311805 0 1.148308 0.002133
"2271" 10 1996 18 1997 8.589582 0 1.064118 0.00201
"2272" 10 1996 19 1997 8.505621 0.762 0 0.003161
"2273" 10 1996 20 1997 1.36736 0 0.265396 0.000108
"2274" 10 1996 21 1997 1.36736 0 0.359667 0.000476
"2275" 10 1996 22 1997 4.145138 0 0.762132 0.000905
"2276" 10 1996 23 1997 5.256249 0 0.855718 0.001256
"2277" 10 1996 24 1997 5.534027 0 0.954491 0.001497
"2278" 10 1996 25 1997 5.172287 14.478 0 0.001724
"2279" 10 1996 26 1997 -2.327713 4.064 0 -0.002554
"2280" 10 1996 27 1997 -0.021529 0 0.167926 -8.2e-05
"2281" 10 1996 28 1997 2.200694 0 0.373809 0.000482
"2282" 10 1996 29 1997 1.089582 0 0.109466 -0.000223
"2283" 10 1996 30 1997 2.394509 48.514 0.005251 4.4e-05
"2284" 10 1996 31 1997 -2.327713 7.874 0 -0.002263
"2285" 11 1996 1 1997 -1.965973 0 1.2e-05 -0.002098
"2286" 11 1996 2 1997 4.422916 0 0.761341 0.001526
"2287" 11 1996 3 1997 4.145138 0 0.674641 0.001344
"2288" 11 1996 4 1997 4.978471 0 0.533705 0.001042
"2289" 11 1996 5 1997 2.478471 0 0.866704 0.001381
"2290" 11 1996 6 1997 -1.410418 0 9e-06 -0.002084
"2291" 11 1996 7 1997 3.589582 0 0.44727 0.000845
"2292" 11 1996 8 1997 6.089582 0 1.412111 0.002464
"2293" 11 1996 9 1997 12.200694 0 1.068369 0.002099
"2294" 11 1996 10 1997 12.756249 0 1.080579 0.00198
"2295" 11 1996 11 1997 11.645138 0 0.880114 0.001386
"2296" 11 1996 12 1997 12.200694 0 0.893118 0.001272
"2297" 11 1996 13 1997 11.089582 0 1.035374 0.001864
"2298" 11 1996 14 1997 9.145138 0 1.194786 0.002246
"2299" 11 1996 15 1997 3.034027 0 0.176193 -0.000491
"2300" 11 1996 16 1997 -1.965973 0 7e-06 -0.002297
"2301" 11 1996 17 1997 2.116732 82.55 0 -0.002685
"2302" 11 1996 18 1997 0.450065 44.704 0.051421 0.000187
"2303" 11 1996 19 1997 7.756249 0 0.514423 0.000545
"2304" 11 1996 20 1997 6.561176 7.112 0 0.000514
"2305" 11 1996 21 1997 8.589582 0 0.473868 0.000159
"2306" 11 1996 22 1997 5.172287 110.744 0 5.9e-05
"2307" 11 1996 23 1997 0.727843 8.89 0 -0.001915
"2308" 11 1996 24 1997 1.645138 0 0.046018 -0.000385
"2309" 11 1996 25 1997 6.36736 0 0.450322 0.000469
"2310" 11 1996 26 1997 5.256249 0 0.304563 -4.6e-05
"2311" 11 1996 27 1997 4.422916 0 0.421373 0.000549
"2312" 11 1996 28 1997 4.978471 0 0.447066 0.000601
"2313" 11 1996 29 1997 -0.383268 1.27 0.03367 -5.4e-05
"2314" 11 1996 30 1997 -3.910418 0 6e-06 -0.001969
"2315" 12 1996 1 1997 2.478471 0 0.244263 0.000218
"2316" 12 1996 2 1997 -0.577084 0 0.093234 -7.1e-05
"2317" 12 1996 3 1997 1.089582 0 0.076518 -0.000353
"2318" 12 1996 4 1997 1.089582 0 0.076517 -0.000338
"2319" 12 1996 5 1997 2.950065 15.24 0.017781 0.000332
"2320" 12 1996 6 1997 2.394509 32.258 0 -0.001231
"2321" 12 1996 7 1997 1.922916 0 0.140002 -8.7e-05
"2322" 12 1996 8 1997 5.256249 0 0.375155 0.000469
"2323" 12 1996 9 1997 9.145138 0 0.240902 -0.001194
"2324" 12 1996 10 1997 2.950065 74.168 0 -0.001087
"2325" 12 1996 11 1997 2.672287 122.174 0 -0.00125
"2326" 12 1996 12 1997 2.950065 10.414 0 -0.001152
"2327" 12 1996 13 1997 3.034027 0 0.181548 -0.000215
"2328" 12 1996 14 1997 3.589582 0 0.204319 -0.000207
"2329" 12 1996 15 1997 6.645138 0 0.550542 0.000901
"2330" 12 1996 16 1997 6.645138 0 0.336682 -6e-05
"2331" 12 1996 17 1997 8.034027 0 0.413087 2.5e-05
"2332" 12 1996 18 1997 4.700694 0 0.309126 8.1e-05
"2333" 12 1996 19 1997 3.034027 0 0.173185 -0.000361
"2334" 12 1996 20 1997 4.700694 0 0.400093 0.000476
"2335" 12 1996 21 1997 3.86736 0 0.321683 0.000251
"2336" 12 1996 22 1997 -2.327713 80.01 0 -0.002171
"2337" 12 1996 23 1997 -4.827713 21.082 0 -0.001956
"2338" 12 1996 24 1997 -1.13264 0 0.013815 -0.001229
"2339" 12 1996 25 1997 4.700694 0 0.400082 0.000625
"2340" 12 1996 26 1997 6.36736 0 0.268029 -0.000326
"2341" 12 1996 27 1997 2.116732 50.8 0 -0.001233
"2342" 12 1996 28 1997 -0.299306 0 0.054504 -0.000342
"2343" 12 1996 29 1997 0.811805 0 0.041211 -0.000675
"2344" 12 1996 30 1997 3.505621 28.956 0 -0.002067
"2345" 12 1996 31 1997 2.950065 24.13 0 -0.001603
"2346" 1 1997 1 1997 4.894509 7.874 0 0.000503
"2347" 1 1997 2 1997 7.116732 57.15 0 -0.002778
"2348" 1 1997 3 1997 4.061176 142.748 0 -0.000345
"2349" 1 1997 4 1997 -2.521529 0 3e-06 -0.001965
"2350" 1 1997 5 1997 -1.494379 7.62 0 -0.002114
"2351" 1 1997 6 1997 -5.938824 2.54 0 -0.001797
"2352" 1 1997 7 1997 -4.743751 0 8e-06 -0.001703
"2353" 1 1997 8 1997 2.200694 0 0.188166 0.000235
"2354" 1 1997 9 1997 2.756249 0 0.307605 0.000589
"2355" 1 1997 10 1997 3.034027 0 0.076398 -0.000857
"2356" 1 1997 11 1997 3.86736 0 0.459337 0.00097
"2357" 1 1997 12 1997 0.727843 0.508 0.003039 0.000142
"2358" 1 1997 13 1997 -5.383268 21.336 1e-05 -0.001669
"2359" 1 1997 14 1997 -10.105491 0.254 3e-06 -0.001425
"2360" 1 1997 15 1997 -3.994379 20.32 1.8e-05 -0.001626
"2361" 1 1997 16 1997 -2.049935 1.27 0 -0.001853
"2362" 1 1997 17 1997 1.089582 0 0.159525 0.000718
"2363" 1 1997 18 1997 5.256249 0 0.498583 0.001219
"2364" 1 1997 19 1997 8.034027 0 0.997894 0.002307
"2365" 1 1997 20 1997 3.505621 25.146 0 0.001524
"2366" 1 1997 21 1997 -3.161046 28.702 0 -0.001883
"2367" 1 1997 22 1997 -0.661046 7.62 0 -0.002034
"2368" 1 1997 23 1997 -0.938824 64.516 0 -0.002004
"2369" 1 1997 24 1997 0.811805 0 0 -0.000244
"2370" 1 1997 25 1997 2.394509 49.53 0 5.7e-05
"2371" 1 1997 26 1997 1.838954 69.596 0 -0.001452
"2372" 1 1997 27 1997 -5.661046 16.51 1.8e-05 -0.0016
"2373" 1 1997 28 1997 -4.188195 0 3.2e-05 -0.001634
"2374" 1 1997 29 1997 4.145138 0 0.406347 0.000994
"2375" 1 1997 30 1997 4.422916 0 0.604393 0.001456
"2376" 1 1997 31 1997 7.756249 0 0.654674 0.001444
"2377" 2 1997 1 1997 6.645138 0 0.82461 0.001941
"2378" 2 1997 2 1997 4.700694 0 0.880946 0.001875
"2379" 2 1997 3 1997 1.922916 0 0.215028 0.00039
"2380" 2 1997 4 1997 2.478471 0 0.460849 0.000978
"2381" 2 1997 5 1997 -0.577084 0 0.034237 -0.000756
"2382" 2 1997 6 1997 -0.577084 0 0.007007 -0.001527
"2383" 2 1997 7 1997 1.922916 0 0.215023 0.000425
"2384" 2 1997 8 1997 2.116732 0.508 0.134761 0.000827
"2385" 2 1997 9 1997 -2.049935 2.032 0 -0.016696
"2386" 2 1997 10 1997 0.811805 0 0.129802 -0.013496
"2387" 2 1997 11 1997 0.256249 0 0.076156 -0.013632
"2388" 2 1997 12 1997 1.089582 0 0.321173 -0.012172
"2389" 2 1997 13 1997 -1.410418 0 0.031866 -0.013861
"2390" 2 1997 14 1997 1.645138 0 0.86219 -0.010243
"2391" 2 1997 15 1997 6.645138 0 0.858465 -0.009367
"2392" 2 1997 16 1997 8.86736 0 1.354734 -0.0078
"2393" 2 1997 17 1997 6.36736 0 1.454363 -0.007225
"2394" 2 1997 18 1997 -1.216602 2.54 0 -0.012531
"2395" 2 1997 19 1997 4.145138 0 0.754952 -0.006752
"2396" 2 1997 20 1997 4.422916 0 1.195402 -0.006225
"2397" 2 1997 21 1997 4.422916 0 1.202342 -0.005696
"2398" 2 1997 22 1997 2.478471 0 0.753353 -0.006103
"2399" 2 1997 23 1997 -0.021529 0 0.123552 -0.007271
"2400" 2 1997 24 1997 -0.383268 4.572 0 -0.00968
"2401" 2 1997 25 1997 -1.410418 0 0.03146 -0.007797
"2402" 2 1997 26 1997 0.256249 0 0.005083 -0.007863
"2403" 2 1997 27 1997 1.561176 0.508 0.267373 -0.003271
"2404" 2 1997 28 1997 -4.272157 8.636 0 -0.007307
"2405" 3 1997 1 1997 -3.354862 0 1.3e-05 -0.006609
"2406" 3 1997 2 1997 1.089582 0 0.773526 -0.001014
"2407" 3 1997 3 1997 -0.021529 0 0.593899 -0.000862
